year,month,day,hour,pm2.5,DEWP,TEMP,PRES,wind speed,hours of rain
2012,2,14,20,38,-22,-6,1029,2.68,0
2012,2,14,21,57,-22,-1,1030,3.13,0
2012,2,14,22,41,-21,-4,1030,1.79,0
2012,2,14,23,71,-16,-5,1030,3.13,0
2012,2,15,0,80,-10,-6,1031,4.92,0
2012,2,15,1,129,-9,-6,1031,6.71,0
2012,2,15,2,149,-9,-6,1031,9.84,0
2012,2,15,3,132,-9,-6,1031,12.97,0
2012,2,15,4,97,-10,-6,1031,14.76,0
2012,2,15,5,83,-10,-7,1031,15.65,0
2012,2,15,6,78,-13,-10,1031,0.89,0
2012,2,15,7,92,-11,-9,1031,1.78,0
2012,2,15,8,95,-11,-9,1031,0.89,0
2012,2,15,9,92,-10,-5,1031,0.89,0
2012,2,15,10,87,-9,-3,1031,0.89,0
2012,2,15,11,96,-9,-2,1030,1.78,0
2012,2,15,12,113,-10,0,1028,3.57,0
2012,2,15,13,138,-10,1,1026,1.79,0
2012,2,15,14,167,-10,2,1025,1.79,0
2012,2,15,15,134,-10,2,1025,4.02,0
2012,2,15,16,112,-11,2,1024,8.04,0
2012,2,15,17,118,-10,2,1025,1.79,0
2012,2,15,18,114,-11,0,1025,2.68,0
2012,2,15,19,126,-9,-2,1026,1.79,0
2012,2,15,20,133,-11,-4,1027,1.79,0
2012,2,15,21,145,-9,-2,1028,3.13,0
2012,2,15,22,163,-19,-2,1030,8.94,0
2012,2,15,23,16,-20,-2,1030,16.09,0
2012,2,16,0,4,-20,-3,1031,20.11,0
2012,2,16,1,5,-20,-3,1030,25.03,0
2012,2,16,2,8,-20,-4,1030,28.16,0
2012,2,16,3,12,-20,-4,1030,33.08,0
2012,2,16,4,11,-20,-4,1030,36.21,0
2012,2,16,5,10,-21,-7,1030,38,0
2012,2,16,6,11,-20,-6,1030,41.13,0
2012,2,16,7,9,-20,-5,1031,44.26,0
2012,2,16,8,12,-19,-2,1031,49.18,0
2012,2,16,9,17,-19,-1,1032,54.1,0
2012,2,16,10,15,-21,0,1031,61.25,0
2012,2,16,11,24,-21,1,1031,66.17,0
2012,2,16,12,17,-22,2,1030,71.98,0
2012,2,16,13,11,-23,2,1029,76.9,0
2012,2,16,14,15,-22,3,1028,80.92,0
2012,2,16,15,18,-22,2,1028,88.07,0
2012,2,16,16,18,-22,1,1028,95.22,0
2012,2,16,17,16,-20,0,1028,102.37,0
2012,2,16,18,14,-19,-2,1029,109.52,0
2012,2,16,19,16,-20,-3,1029,115.33,0
2012,2,16,20,13,-20,-3,1030,120.25,0
2012,2,16,21,15,-20,-5,1030,125.17,0
2012,2,16,22,15,-20,-5,1030,130.09,0
2012,2,16,23,20,-19,-4,1030,133.22,0
2012,2,17,0,7,-19,-4,1030,136.35,0
2012,2,17,1,8,-21,-8,1030,140.37,0
2012,2,17,2,9,-21,-8,1031,145.29,0
2012,2,17,3,11,-20,-7,1031,150.21,0
2012,2,17,4,12,-21,-7,1031,156.02,0
2012,2,17,5,11,-22,-7,1032,161.83,0
2012,2,17,6,9,-23,-7,1033,170.77,0
2012,2,17,7,10,-23,-8,1033,178.82,0
2012,2,17,8,16,-23,-7,1034,188.65,0
2012,2,17,9,17,-23,-5,1035,201.61,0
2012,2,17,10,15,-22,-3,1035,212.79,0
2012,2,17,11,18,-23,-2,1034,223.97,0
2012,2,17,12,19,-23,-1,1033,235.15,0
2012,2,17,13,26,-22,0,1032,246.33,0
2012,2,17,14,16,-24,1,1032,257.51,0
2012,2,17,15,24,-24,0,1032,268.69,0
2012,2,17,16,15,-25,0,1032,277.63,0
2012,2,17,17,13,-22,-1,1031,286.57,0
2012,2,17,18,9,-21,-2,1032,294.62,0
2012,2,17,19,8,-21,-3,1033,302.67,0
2012,2,17,20,11,-21,-4,1033,307.59,0
2012,2,17,21,10,-20,-5,1034,313.4,0
2012,2,17,22,18,-20,-4,1034,322.34,0
2012,2,17,23,18,-20,-4,1034,331.28,0
2012,2,18,0,14,-21,-5,1034,338.43,0
2012,2,18,1,16,-21,-5,1034,344.24,0
2012,2,18,2,12,-22,-7,1035,0.89,0
2012,2,18,3,9,-23,-8,1034,3.13,0
2012,2,18,4,8,-22,-9,1034,6.26,0
2012,2,18,5,10,-23,-9,1035,8.05,0
2012,2,18,6,8,-22,-10,1035,12.07,0
2012,2,18,7,17,-22,-10,1035,16.09,0
2012,2,18,8,17,-20,-7,1035,21.01,0
2012,2,18,9,30,-21,-5,1035,25.93,0
2012,2,18,10,27,-21,-3,1034,4.02,0
2012,2,18,11,23,-20,0,1032,5.81,0
2012,2,18,12,27,-23,1,1031,11.62,0
2012,2,18,13,19,-23,2,1030,18.77,0
2012,2,18,14,26,-22,3,1028,24.58,0
2012,2,18,15,45,-22,4,1028,30.39,0
2012,2,18,16,40,-22,4,1027,36.2,0
2012,2,18,17,52,-22,4,1026,41.12,0
2012,2,18,18,50,-22,2,1026,4.02,0
2012,2,18,19,53,-22,1,1027,7.15,0
2012,2,18,20,52,-20,-1,1027,3.13,0
2012,2,18,21,59,-19,-3,1028,0.89,0
2012,2,18,22,74,-19,-5,1028,1.78,0
2012,2,18,23,90,-18,-3,1028,2.67,0
2012,2,19,0,109,-18,-3,1028,1.79,0
2012,2,19,1,105,-19,-7,1028,6.71,0
2012,2,19,2,98,-19,-6,1027,0.89,0
2012,2,19,3,91,-20,-8,1027,1.79,0
2012,2,19,4,99,-19,-10,1027,0.89,0
2012,2,19,5,98,-21,-11,1027,1.79,0
2012,2,19,6,91,-20,-10,1026,3.58,0
2012,2,19,7,87,-20,-11,1026,6.71,0
2012,2,19,8,84,-17,-7,1027,8.5,0
2012,2,19,9,89,-18,-4,1026,1.79,0
2012,2,19,10,87,-18,-1,1026,0.89,0
2012,2,19,11,80,-20,2,1026,1.79,0
2012,2,19,12,73,-21,5,1025,3.58,0
2012,2,19,13,52,-20,7,1022,1.79,0
2012,2,19,14,38,-21,6,1022,3.58,0
2012,2,19,15,33,-21,7,1021,5.37,0
2012,2,19,16,33,-22,7,1020,4.02,0
2012,2,19,17,25,-22,6,1020,8.04,0
2012,2,19,18,32,-23,4,1021,12.06,0
2012,2,19,19,41,-23,1,1021,13.85,0
2012,2,19,20,52,-22,2,1021,16.98,0
2012,2,19,21,64,-19,-3,1021,0.89,0
2012,2,19,22,64,-18,-3,1021,1.78,0
2012,2,19,23,56,-18,-5,1022,2.67,0
2012,2,20,0,65,-18,-4,1021,3.56,0
2012,2,20,1,81,-19,-7,1021,1.79,0
2012,2,20,2,113,-19,-9,1021,2.68,0
2012,2,20,3,163,-18,-9,1021,1.79,0
2012,2,20,4,162,-17,-9,1021,2.68,0
2012,2,20,5,152,-18,-9,1021,5.81,0
2012,2,20,6,129,-18,-9,1021,8.94,0
2012,2,20,7,105,-18,-9,1021,10.73,0
2012,2,20,8,99,-16,-8,1021,12.52,0
2012,2,20,9,94,-16,-1,1022,0.89,0
2012,2,20,10,85,-19,1,1022,2.68,0
2012,2,20,11,110,-19,3,1022,4.47,0
2012,2,20,12,139,-21,6,1020,1.79,0
2012,2,20,13,139,-20,7,1020,0.89,0
2012,2,20,14,127,-20,8,1019,1.79,0
2012,2,20,15,129,-18,8,1019,3.58,0
2012,2,20,16,135,-17,8,1019,5.37,0
2012,2,20,17,145,-15,7,1018,7.16,0
2012,2,20,18,184,-15,3,1019,8.05,0
2012,2,20,19,236,-15,1,1020,8.94,0
2012,2,20,20,254,-12,-2,1020,10.73,0
2012,2,20,21,260,-9,-1,1021,12.52,0
2012,2,20,22,216,-8,0,1022,18.33,0
2012,2,20,23,160,-11,-1,1022,23.25,0
2012,2,21,0,93,-12,-2,1022,0.89,0
2012,2,21,1,75,-12,-2,1023,1.34,0
2012,2,21,2,73,-12,-4,1023,2.23,0
2012,2,21,3,68,-13,-6,1023,3.12,0
2012,2,21,4,69,-12,-6,1022,0.89,0
2012,2,21,5,82,-12,-6,1022,0.89,0
2012,2,21,6,83,-13,-6,1021,1.78,0
2012,2,21,7,99,-11,-3,1021,1.79,0
2012,2,21,8,117,-11,-3,1022,3.58,0
2012,2,21,9,125,-11,-1,1022,5.37,0
2012,2,21,10,95,-12,1,1022,7.16,0
2012,2,21,11,103,-13,2,1021,0.89,0
2012,2,21,12,123,-12,3,1020,2.68,0
2012,2,21,13,117,-11,4,1020,1.79,0
2012,2,21,14,140,-11,4,1018,3.58,0
2012,2,21,15,151,-11,4,1017,6.71,0
2012,2,21,16,143,-9,4,1017,9.84,0
2012,2,21,17,148,-11,3,1018,11.63,0
2012,2,21,18,162,-11,1,1018,13.42,0
2012,2,21,19,134,-10,0,1018,0.89,0
2012,2,21,20,138,-10,-2,1018,1.34,0
2012,2,21,21,155,-9,-3,1018,1.79,0
2012,2,21,22,172,-6,-2,1018,4.92,0
2012,2,21,23,151,-5,-3,1018,5.81,0
2012,2,22,0,141,-6,-4,1018,0.89,0
2012,2,22,1,153,-5,-3,1018,2.68,0
2012,2,22,2,141,-5,-2,1017,3.57,0
2012,2,22,3,158,-5,-2,1016,0.89,0
2012,2,22,4,153,-3,-1,1015,1.78,0
2012,2,22,5,164,-3,-1,1016,1.79,0
2012,2,22,6,173,-3,-1,1015,4.92,0
2012,2,22,7,174,-3,-1,1014,0.89,0
2012,2,22,8,183,-2,0,1014,0.89,0
2012,2,22,9,178,-2,0,1015,0.45,0
2012,2,22,10,193,-4,0,1014,1.79,0
2012,2,22,11,203,-3,1,1014,3.13,0
2012,2,22,12,206,-3,1,1013,1.79,0
2012,2,22,13,203,-3,2,1012,1.79,0
2012,2,22,14,208,-3,3,1012,2.68,0
2012,2,22,15,219,-4,4,1012,3.57,0
2012,2,22,16,235,-4,5,1012,1.79,0
2012,2,22,17,240,-5,2,1013,3.58,0
2012,2,22,18,241,-4,2,1014,6.71,0
2012,2,22,19,248,-8,4,1017,4.02,0
2012,2,22,20,154,-13,4,1018,7.15,0
2012,2,22,21,25,-15,3,1020,12.96,0
2012,2,22,22,16,-14,3,1022,16.98,0
2012,2,22,23,18,-14,-2,1023,21,0
2012,2,23,0,16,-14,-2,1025,24.13,0
2012,2,23,1,11,-14,-1,1025,29.05,0
2012,2,23,2,11,-14,-2,1026,1.79,0
2012,2,23,3,16,-15,-7,1027,4.92,0
2012,2,23,4,8,-14,-4,1026,9.84,0
2012,2,23,5,9,-15,-4,1027,4.92,0
2012,2,23,6,11,-15,-3,1027,9.84,0
2012,2,23,7,14,-15,-3,1028,14.76,0
2012,2,23,8,16,-15,-2,1029,19.68,0
2012,2,23,9,15,-15,-1,1029,25.49,0
2012,2,23,10,20,-17,1,1028,30.41,0
2012,2,23,11,20,-17,2,1028,33.54,0
2012,2,23,12,18,-18,3,1027,36.67,0
2012,2,23,13,15,-19,5,1026,1.79,0
2012,2,23,14,19,-19,5,1025,1.79,0
2012,2,23,15,20,-20,6,1024,3.58,0
2012,2,23,16,20,-20,6,1024,4.02,0
2012,2,23,17,18,-20,5,1024,8.04,0
2012,2,23,18,18,-19,2,1024,11.17,0
2012,2,23,19,27,-18,1,1025,12.96,0
2012,2,23,20,33,-16,1,1025,16.98,0
2012,2,23,21,57,-14,-2,1025,18.77,0
2012,2,23,22,70,-14,-3,1025,21.9,0
2012,2,23,23,81,-13,-2,1025,23.69,0
2012,2,24,0,84,-12,-4,1025,25.48,0
2012,2,24,1,78,-11,-3,1025,28.61,0
2012,2,24,2,74,-11,-4,1024,30.4,0
2012,2,24,3,79,-11,-4,1024,32.19,0
2012,2,24,4,99,-9,-3,1023,33.98,0
2012,2,24,5,99,-9,-3,1023,37.11,0
2012,2,24,6,108,-9,-3,1023,38.9,0
2012,2,24,7,103,-9,-4,1024,0.89,0
2012,2,24,8,98,-9,-3,1024,2.68,0
2012,2,24,9,98,-8,-3,1024,0.89,0
2012,2,24,10,102,-9,-2,1025,1.78,0
2012,2,24,11,125,-9,-1,1024,2.67,0
2012,2,24,12,126,-10,1,1024,1.79,0
2012,2,24,13,122,-11,3,1023,1.79,0
2012,2,24,14,129,-10,4,1021,0.89,0
2012,2,24,15,119,-11,5,1021,1.78,0
2012,2,24,16,134,-11,5,1021,3.13,0
2012,2,24,17,142,-12,5,1022,1.79,0
2012,2,24,18,153,-12,4,1023,5.81,0
2012,2,24,19,149,-12,1,1024,7.6,0
2012,2,24,20,48,-14,2,1026,4.92,0
2012,2,24,21,11,-15,0,1027,4.92,0
2012,2,24,22,15,-15,-1,1029,9.84,0
2012,2,24,23,10,-16,-2,1029,12.97,0
2012,2,25,0,9,-15,-2,1029,17.89,0
2012,2,25,1,10,-15,-1,1029,23.7,0
2012,2,25,2,10,-15,-2,1030,29.51,0
2012,2,25,3,6,-16,-3,1031,33.53,0
2012,2,25,4,17,-18,-3,1032,39.34,0
2012,2,25,5,19,-19,-4,1032,44.26,0
2012,2,25,6,13,-19,-6,1033,48.28,0
2012,2,25,7,16,-18,-7,1033,52.3,0
2012,2,25,8,14,-18,-4,1034,56.32,0
2012,2,25,9,21,-18,-2,1034,60.34,0
2012,2,25,10,21,-18,-1,1033,64.36,0
2012,2,25,11,21,-21,0,1033,68.38,0
2012,2,25,12,14,-21,1,1032,72.4,0
2012,2,25,13,21,-21,3,1031,76.42,0
2012,2,25,14,25,-21,3,1030,79.55,0
2012,2,25,15,18,-21,2,1029,81.34,0
2012,2,25,16,20,-21,3,1029,1.79,0
2012,2,25,17,25,-21,2,1028,3.58,0
2012,2,25,18,30,-21,0,1029,0.45,0
2012,2,25,19,42,-19,2,1029,3.13,0
2012,2,25,20,41,-19,1,1030,6.26,0
2012,2,25,21,36,-17,0,1029,8.05,0
2012,2,25,22,44,-19,1,1030,11.18,0
2012,2,25,23,49,-20,0,1030,14.31,0
2012,2,26,0,62,-17,-1,1030,15.2,0
2012,2,26,1,70,-18,-5,1030,0.89,0
2012,2,26,2,78,-16,-5,1030,4.02,0
2012,2,26,3,108,-17,-6,1030,7.15,0
2012,2,26,4,139,-16,-7,1030,8.94,0
2012,2,26,5,73,-16,-7,1030,12.07,0
2012,2,26,6,34,-16,-5,1030,1.79,0
2012,2,26,7,29,-17,-4,1030,4.92,0
2012,2,26,8,35,-15,-2,1031,3.13,0
2012,2,26,9,37,-17,0,1031,1.79,0
2012,2,26,10,46,-17,2,1031,4.92,0
2012,2,26,11,30,-18,3,1030,1.79,0
2012,2,26,12,24,-18,5,1030,3.58,0
2012,2,26,13,25,-19,5,1028,1.79,0
2012,2,26,14,22,-19,6,1027,3.58,0
2012,2,26,15,33,-19,6,1026,5.37,0
2012,2,26,16,41,-19,6,1026,3.13,0
2012,2,26,17,47,-18,5,1026,3.13,0
2012,2,26,18,46,-17,2,1026,4.92,0
2012,2,26,19,42,-17,1,1027,6.71,0
2012,2,26,20,59,-16,1,1028,8.5,0
2012,2,26,21,83,-15,-1,1028,10.29,0
2012,2,26,22,111,-17,0,1028,13.42,0
2012,2,26,23,140,-14,-3,1028,15.21,0
2012,2,27,0,139,-12,-2,1028,19.23,0
2012,2,27,1,161,-12,-3,1028,21.02,0
2012,2,27,2,153,-11,-3,1028,22.81,0
2012,2,27,3,133,-9,-3,1027,24.6,0
2012,2,27,4,127,-10,-5,1027,25.49,0
2012,2,27,5,134,-9,-5,1027,0.89,0
2012,2,27,6,155,-9,-6,1027,0.89,0
2012,2,27,7,172,-10,-8,1027,1.78,0
2012,2,27,8,191,-7,-5,1028,1.79,0
2012,2,27,9,201,-6,-3,1028,5.81,0
2012,2,27,10,216,-6,-1,1027,9.83,0
2012,2,27,11,233,-6,0,1026,11.62,0
2012,2,27,12,228,-7,2,1025,13.41,0
2012,2,27,13,230,-8,4,1024,1.79,0
2012,2,27,14,212,-10,6,1022,3.13,0
2012,2,27,15,188,-10,6,1021,7.15,0
2012,2,27,16,193,-11,6,1021,11.17,0
2012,2,27,17,173,-11,5,1021,12.06,0
2012,2,27,18,176,-11,3,1021,12.95,0
2012,2,27,19,179,-10,1,1021,13.84,0
2012,2,27,20,190,-10,1,1021,15.63,0
2012,2,27,21,211,-10,1,1021,0.89,0
2012,2,27,22,278,-10,1,1022,1.78,0
2012,2,27,23,286,-9,0,1021,2.67,0
2012,2,28,0,267,-8,-1,1021,3.56,0
2012,2,28,1,278,-8,-3,1021,0.89,0
2012,2,28,2,290,-8,-3,1021,0.45,0
2012,2,28,3,287,-9,-3,1021,0.9,0
2012,2,28,4,276,-10,-6,1020,0.89,0
2012,2,28,5,274,-9,-6,1020,1.78,0
2012,2,28,6,264,-8,-5,1021,0.89,0
2012,2,28,7,245,-9,-5,1021,1.34,0
2012,2,28,8,259,-8,-4,1022,0.89,0
2012,2,28,9,264,-7,0,1022,0.89,0
2012,2,28,10,299,-7,2,1022,1.79,0
2012,2,28,11,308,-8,3,1022,3.58,0
2012,2,28,12,281,-8,5,1021,5.37,0
2012,2,28,13,192,-8,6,1020,9.39,0
2012,2,28,14,154,-7,7,1019,13.41,0
2012,2,28,15,140,-8,8,1019,19.22,0
2012,2,28,16,112,-9,8,1019,24.14,0
2012,2,28,17,101,-9,7,1019,28.16,0
2012,2,28,18,99,-9,5,1019,29.95,0
2012,2,28,19,106,-9,2,1020,30.84,0
2012,2,28,20,109,-8,0,1020,32.63,0
2012,2,28,21,111,-9,1,1020,35.76,0
2012,2,28,22,129,-9,1,1021,38.89,0
2012,2,28,23,161,-9,1,1020,42.91,0
2012,2,29,0,175,-8,0,1021,46.04,0
2012,2,29,1,173,-7,-2,1021,49.17,0
2012,2,29,2,185,-8,-2,1021,0.89,0
2012,2,29,3,190,-8,-4,1021,0.89,0
2012,2,29,4,202,-8,-5,1020,0.89,0
2012,2,29,5,200,-8,-5,1021,0.89,0
2012,2,29,6,190,-8,-6,1021,0.89,0
2012,2,29,7,184,-8,-6,1021,1.78,0
2012,2,29,8,193,-6,-4,1021,3.57,0
2012,2,29,9,176,-7,1,1022,0.89,0
2012,2,29,16,229,-5,9,1019,8.95,0
2012,2,29,17,203,-5,8,1019,9.84,0
2012,2,29,18,214,-5,6,1019,0.89,0
2012,2,29,19,253,-6,2,1019,1.78,0
2012,2,29,20,285,-6,0,1020,0.45,0
2012,2,29,21,286,-6,-1,1020,1.79,0
2012,2,29,22,318,-5,0,1021,2.68,0
2012,2,29,23,324,-6,-2,1021,0.89,0
2012,3,1,0,322,-5,-1,1021,1.79,0
2012,3,1,1,293,-5,-2,1022,0.89,0
2012,3,1,2,290,-6,-3,1022,3.13,0
2012,3,1,3,270,-6,-3,1022,6.26,0
2012,3,1,4,249,-6,-3,1022,8.05,0
2012,3,1,5,230,-6,-3,1023,9.84,0
2012,3,1,6,227,-6,-2,1022,10.73,0
2012,3,1,7,220,-7,-4,1023,12.52,0
2012,3,1,8,222,-5,-1,1024,0.89,0
2012,3,1,9,209,-5,1,1024,0.89,0
2012,3,1,10,231,-4,3,1025,0.89,0
2012,3,1,11,262,-4,4,1025,3.13,0
2012,3,1,12,326,-4,4,1025,4.92,0
2012,3,1,13,347,-4,5,1024,0.89,0
2012,3,1,14,314,-4,5,1023,0.89,0
2012,3,1,15,268,-2,4,1023,0.89,1
2012,3,1,16,203,0,3,1023,1.78,2
2012,3,1,17,192,1,2,1023,2.23,3
2012,3,1,18,200,0,2,1024,0.89,4
2012,3,1,19,208,1,1,1024,1.78,5
2012,3,1,20,213,1,2,1024,0.89,0
2012,3,1,21,235,0,2,1025,1.78,0
2012,3,1,22,267,1,2,1025,1.79,1
2012,3,1,23,278,1,2,1025,5.81,2
2012,3,2,0,269,1,2,1025,8.94,3
2012,3,2,1,165,1,1,1026,12.07,4
2012,3,2,2,154,0,1,1026,15.2,5
2012,3,2,3,112,0,1,1026,16.99,6
2012,3,2,4,126,-1,0,1026,20.12,0
2012,3,2,5,113,-1,0,1026,23.25,0
2012,3,2,6,119,-1,0,1026,27.27,0
2012,3,2,7,132,-1,0,1027,29.06,0
2012,3,2,8,136,-1,0,1028,30.85,0
2012,3,2,9,121,0,0,1028,33.98,0
2012,3,2,10,111,0,1,1028,37.11,0
2012,3,2,11,120,0,1,1028,40.24,0
2012,3,2,12,121,0,1,1028,44.26,0
2012,3,2,13,110,-1,0,1028,0.89,0
2012,3,2,14,110,0,1,1027,1.79,0
2012,3,2,15,113,1,1,1027,3.58,0
2012,3,2,16,110,0,2,1026,0.89,0
2012,3,2,17,110,-2,2,1027,3.13,0
2012,3,2,18,100,-1,1,1028,4.92,0
2012,3,2,19,83,-2,1,1028,6.71,0
2012,3,2,20,75,-2,1,1028,1.79,0
2012,3,2,21,132,-2,0,1028,0.89,0
2012,3,2,22,159,-2,0,1029,0.89,0
2012,3,2,23,151,-2,-1,1029,0.45,0
2012,3,3,0,130,-1,-1,1029,1.34,0
2012,3,3,1,93,-1,-1,1028,0.89,0
2012,3,3,2,79,-4,-1,1029,2.68,0
2012,3,3,3,79,-5,0,1029,4.47,0
2012,3,3,4,66,-6,0,1029,7.6,0
2012,3,3,5,77,-6,0,1029,11.62,0
2012,3,3,6,73,-5,-1,1029,14.75,0
2012,3,3,7,72,-5,-1,1030,16.54,0
2012,3,3,8,76,-5,-1,1030,18.33,0
2012,3,3,9,101,-4,-1,1030,21.46,0
2012,3,3,11,81,-5,1,1030,29.5,0
2012,3,3,12,91,-7,2,1030,32.63,0
2012,3,3,13,98,-7,3,1029,35.76,0
2012,3,3,15,94,-7,3,1028,40.68,0
2012,3,3,16,108,-7,2,1027,43.81,0
2012,3,3,17,107,-6,2,1027,46.94,0
2012,3,3,18,108,-8,1,1027,48.73,0
2012,3,3,19,117,-8,0,1027,51.86,0
2012,3,3,20,98,-8,0,1027,52.75,0
2012,3,3,21,112,-8,-1,1027,54.54,0
2012,3,3,22,104,-8,-1,1027,56.33,0
2012,3,3,23,106,-8,0,1028,57.22,0
2012,3,4,0,108,-6,-1,1027,58.11,0
2012,3,4,1,107,-6,-1,1026,59,0
2012,3,4,2,106,-7,-1,1026,0.89,0
2012,3,4,3,113,-8,-2,1025,0.45,0
2012,3,4,4,131,-7,-2,1024,0.9,0
2012,3,4,5,170,-7,-3,1024,0.89,0
2012,3,4,6,132,-7,-4,1024,0.89,0
2012,3,4,7,122,-7,-3,1024,0.89,0
2012,3,4,8,127,-7,-2,1025,0.89,0
2012,3,4,9,114,-6,0,1025,1.78,0
2012,3,4,10,121,-8,2,1024,3.57,0
2012,3,4,11,149,-9,3,1023,6.7,0
2012,3,4,12,149,-9,4,1023,1.79,0
2012,3,4,13,143,-9,5,1021,0.89,0
2012,3,4,14,142,-10,5,1020,1.78,0
2012,3,4,15,124,-10,5,1020,2.67,0
2012,3,4,16,93,-10,5,1019,4.46,0
2012,3,4,17,104,-10,5,1018,5.35,0
2012,3,4,18,104,-9,3,1018,0.89,0
2012,3,4,19,97,-9,0,1018,1.78,0
2012,3,4,20,111,-8,0,1019,0.89,0
2012,3,4,21,143,-7,-1,1019,0.89,0
2012,3,4,22,170,-7,-2,1019,0.89,0
2012,3,4,23,189,-7,-3,1018,2.68,0
2012,3,5,0,201,-7,-3,1018,1.79,0
2012,3,5,1,200,-7,-4,1017,1.79,0
2012,3,5,2,220,-6,-4,1017,0.89,0
2012,3,5,3,229,-6,-3,1016,0.45,0
2012,3,5,4,213,-6,-3,1016,1.79,0
2012,3,5,5,172,-6,-4,1015,0.89,0
2012,3,5,6,183,-7,-5,1015,1.79,0
2012,3,5,7,179,-7,-5,1015,3.58,0
2012,3,5,8,181,-4,-3,1015,0.89,0
2012,3,5,9,182,-5,0,1014,1.79,0
2012,3,5,10,185,-6,1,1014,1.79,0
2012,3,5,11,176,-7,2,1014,1.79,0
2012,3,5,12,176,-7,3,1014,3.58,0
2012,3,5,13,166,-7,3,1013,6.71,0
2012,3,5,14,145,-7,3,1012,9.84,0
2012,3,5,15,130,-6,3,1011,11.63,0
2012,3,5,16,137,-7,4,1011,13.42,0
2012,3,5,17,148,-7,3,1011,15.21,0
2012,3,5,18,154,-7,2,1011,0.89,0
2012,3,5,19,150,-7,1,1011,0.89,0
2012,3,5,20,162,-6,1,1011,0.89,0
2012,3,5,21,177,-6,-3,1012,1.78,0
2012,3,5,22,180,-4,-1,1012,3.13,0
2012,3,5,23,97,-7,1,1012,8.94,0
2012,3,6,0,28,-9,2,1012,14.75,0
2012,3,6,1,24,-13,2,1013,23.69,0
2012,3,6,2,19,-12,1,1013,28.61,0
2012,3,6,3,20,-13,1,1013,34.42,0
2012,3,6,4,13,-15,0,1013,40.23,0
2012,3,6,5,12,-17,1,1014,50.06,0
2012,3,6,6,12,-16,1,1014,61.24,0
2012,3,6,7,16,-16,1,1015,72.42,0
2012,3,6,8,15,-15,2,1016,83.6,0
2012,3,6,9,20,-15,4,1017,94.78,0
2012,3,6,10,27,-14,5,1018,105.96,0
2012,3,6,11,17,-14,6,1018,114.9,0
2012,3,6,12,13,-15,7,1018,123.84,0
2012,3,6,13,17,-15,8,1017,132.78,0
2012,3,6,14,13,-16,9,1017,140.83,0
2012,3,6,15,14,-16,9,1017,148.88,0
2012,3,6,16,18,-16,10,1016,154.69,0
2012,3,6,17,14,-17,9,1016,161.84,0
2012,3,6,18,13,-17,8,1016,167.65,0
2012,3,6,19,18,-16,7,1016,170.78,0
2012,3,6,20,40,-16,7,1017,174.8,0
2012,3,6,21,42,-15,7,1018,177.93,0
2012,3,6,22,35,-14,5,1019,1.79,0
2012,3,6,23,50,-14,2,1018,0.45,0
2012,3,7,0,47,-15,4,1018,4.02,0
2012,3,7,1,33,-14,1,1019,0.89,0
2012,3,7,2,34,-13,2,1019,3.13,0
2012,3,7,3,38,-13,1,1019,0.89,0
2012,3,7,4,26,-12,0,1020,1.79,0
2012,3,7,5,14,-10,0,1021,0.89,0
2012,3,7,6,14,-13,1,1021,4.92,0
2012,3,7,7,11,-13,2,1022,9.84,0
2012,3,7,8,10,-12,5,1023,14.76,0
2012,3,7,9,21,-12,5,1023,19.68,0
2012,3,7,10,18,-12,7,1023,25.49,0
2012,3,7,11,17,-12,8,1022,31.3,0
2012,3,7,12,19,-13,8,1022,37.11,0
2012,3,7,13,20,-14,9,1021,44.26,0
2012,3,7,15,23,-17,10,1020,58.56,0
2012,3,7,16,17,-18,10,1020,68.39,0
2012,3,7,17,18,-19,9,1021,79.57,0
2012,3,7,18,16,-17,8,1022,86.72,0
2012,3,7,19,14,-16,6,1023,92.53,0
2012,3,7,20,14,-16,4,1024,100.58,0
2012,3,7,21,13,-19,3,1025,108.63,0
2012,3,7,22,12,-19,2,1027,116.68,0
2012,3,7,23,11,-19,1,1028,123.83,0
2012,3,8,0,12,-17,-2,1029,129.64,0
2012,3,8,1,13,-16,-2,1029,136.79,0
2012,3,8,2,11,-17,-2,1030,4.02,0
2012,3,8,3,12,-17,-2,1030,8.94,0
2012,3,8,4,11,-18,-3,1030,14.75,0
2012,3,8,5,12,-19,-3,1031,19.67,0
2012,3,8,6,14,-20,-4,1031,24.59,0
2012,3,8,7,13,-20,-4,1031,29.51,0
2012,3,8,8,13,-20,-4,1032,34.43,0
2012,3,8,9,16,-20,-2,1032,39.35,0
2012,3,8,10,21,-20,0,1032,4.92,0
2012,3,8,11,20,-21,1,1032,4.92,0
2012,3,8,12,18,-22,2,1032,8.94,0
2012,3,8,13,18,-23,3,1030,4.02,0
2012,3,8,14,19,-23,2,1029,4.02,0
2012,3,8,15,12,-23,3,1028,7.15,0
2012,3,8,16,19,-23,2,1028,10.28,0
2012,3,8,17,16,-22,2,1028,13.41,0
2012,3,8,18,17,-22,2,1028,0.89,0
2012,3,8,19,17,-21,2,1028,1.79,0
2012,3,8,20,18,-21,2,1029,5.81,0
2012,3,8,21,31,-20,0,1029,1.79,0
2012,3,8,22,37,-17,-2,1029,0.89,0
2012,3,8,23,26,-15,-3,1029,0.45,0
2012,3,9,0,18,-14,-4,1029,0.89,0
2012,3,9,1,73,-14,-5,1030,2.68,0
